Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
79a5fabb9478a143e10b84609028025ad5bb2e9030f885c40fc86f20e155ea2f,2020-01,City of London Police,City of London Police,-0.079786,51.517576,On or near Police Station,E01032739,City of London 001F,Offender given a drugs possession warning
1062dc07f1eae70bd3914dd48b60c81538b3348aa9aa4bc9131d3290918d79d1,2020-01,City of London Police,City of London Police,-0.092321,51.513194,On or near PANCRAS LANE,E01032739,City of London 001F,Offender given a drugs possession warning
c2fbb842de95bbbba2f4fb995bd20fc31918a655d0c49d4fbcdf292969f19432,2020-01,City of London Police,City of London Police,-0.074901,51.506255,On or near A100,E01004293,Tower Hamlets 027B,Investigation complete; no suspect identified
368ece926a2406b1af69abdbfd4d74916bd02d6ada85ddb589b6715ff6a6dfe0,2020-01,City of London Police,City of London Police,-0.098023,51.519905,On or near LONG LANE,E01000001,City of London 001A,Further investigation is not in the public interest
4b735ed039f86fbca28b43f42fdf6560c3fdb728df473bf96859ca196c22c9db,2020-01,City of London Police,City of London Police,-0.087118,51.513199,On or near Nightclub,E01032739,City of London 001F,Investigation complete; no suspect identified
346dcb96f624884126216d7e89fc0898f2538e7613d3097883d90049da127888,2020-01,City of London Police,City of London Police,-0.086624,51.511923,On or near CLEMENT'S LANE,E01032739,City of London 001F,Investigation complete; no suspect identified
4c7f590b4498b941657b5c40ada0e21aa8aabb7df7f29ea75734e09021d23956,2020-01,City of London Police,City of London Police,-0.075196,51.512609,On or near ST CLARE STREET,E01000005,City of London 001E,Investigation complete; no suspect identified
bb3d71b449f420ce778b6440be1906a173d2c93db351b57472981fe076ea3939,2020-01,City of London Police,City of London Police,-0.081540,51.510806,On or near MINCING LANE,E01032739,City of London 001F,Investigation complete; no suspect identified
6c20138fc381b3c792c93f5f893256210a7ae3b8c4ace47b74c8ea8ecc5ad231,2020-01,City of London Police,City of London Police,-0.093791,51.509414,On or near SOUTHWARK BRIDGE ROAD,E01032739,City of London 001F,Investigation complete; no suspect identified
35c757bfa484193d539845348863ecae5dd8185d79c5cef829ec626b81704806,2020-01,City of London Police,City of London Police,-0.076435,51.513627,On or near ALDGATE,E01000005,City of London 001E,Investigation complete; no suspect identified
ab9ff1c7cb70f8a0357cc225d4c3ef8420c571be42480925c3cd0ddcbf101b75,2020-01,City of London Police,City of London Police,-0.076435,51.513627,On or near ALDGATE,E01000005,City of London 001E,Investigation complete; no suspect identified
59ef8c9bb5e647b0efc52c05cb27000be8d84571bae76a5f2f9beb9f1bc4a12a,2020-01,City of London Police,City of London Police,-0.106922,51.514204,On or near FLEET STREET,E01032740,City of London 001G,Investigation complete; no suspect identified
484e24a8c24711d2e779570fe99a28161f8f02e1178b32ecb6aaff0c40dadec6,2020-01,City of London Police,City of London Police,-0.094546,51.520658,On or near BEECH STREET,E01000002,City of London 001B,Unable to prosecute suspect
eb6c2c5b47b5cad921831e8bc339498e2267820ec012599c6fd5a386f0a071cf,2020-01,City of London Police,City of London Police,-0.081620,51.516814,On or near ALDERMAN'S WALK,E01032739,City of London 001F,Unable to prosecute suspect
b057f48bf2dbd8329b6402ffbd768cc13db33826161473bd0a259dd3501ca04b,2020-01,City of London Police,City of London Police,-0.108418,51.513581,On or near LOMBARD LANE,E01032740,City of London 001G,Investigation complete; no suspect identified
8f026697d9706786c098f6385b1838bedd5bb3557c679a3bb208b5e2c9b1058e,2020-01,City of London Police,City of London Police,-0.091732,51.521080,On or near Nightclub,E01002704,Islington 023D,Unable to prosecute suspect
533651607d8e8b011db260004b56e7e26865b8b7883ded063383c5b64b137fcc,2020-01,City of London Police,City of London Police,-0.078994,51.514137,On or near HENEAGE PLACE,E01032739,City of London 001F,Unable to prosecute suspect
b1a0294363489f06e30b01d4b7bcd6a841f648185c6553c9645f39713c76dfa5,2020-01,City of London Police,City of London Police,-0.089596,51.518743,On or near NEW UNION STREET,E01000002,City of London 001B,Investigation complete; no suspect identified
4b2227fa44f95d9f7902092eb8eb3ba0d87daf5c3281ef1da476e75fd3224bfd,2020-01,City of London Police,City of London Police,-0.079613,51.517231,On or near NEW STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
a871f24e51d127997717b17b181813f2d1a30be473e56e61aa2eb00fcfd7a0c2,2020-01,City of London Police,City of London Police,-0.076435,51.513627,On or near ALDGATE,E01000005,City of London 001E,Unable to prosecute suspect
fb0c152b63b7c702a64ea0746d641b30f0fc642c581915fbd619a1c22c8131ee,2020-01,City of London Police,City of London Police,-0.076435,51.513627,On or near ALDGATE,E01000005,City of London 001E,Unable to prosecute suspect
cf48f289f2d64e466d26b45f57f9ef6a6a24e81b7df6362d4324b2c580497418,2020-01,City of London Police,City of London Police,-0.097562,51.518864,On or near Parking Area,E01000001,City of London 001A,Unable to prosecute suspect
3afb0cbc78b9063fca34aafd571f68b100a2df7fb1a98d2043baa00111136326,2020-01,City of London Police,City of London Police,-0.087760,51.517149,On or near LONDON WALL,E01032739,City of London 001F,Investigation complete; no suspect identified
fe6359d9c3ce9bb57bbddf36e377291faf1e82a5f516f0a56df43b0c94cedd86,2020-01,City of London Police,City of London Police,-0.079786,51.517576,On or near Police Station,E01032739,City of London 001F,Unable to prosecute suspect
d7f387667bc52e9cc7788c1915d046ab182dc8ce1afc77d029061ef713f637cf,2020-01,City of London Police,City of London Police,-0.085833,51.513952,On or near FINCH LANE,E01032739,City of London 001F,Investigation complete; no suspect identified
5c7278078c71b54c481e5111279a648a98e46d29b189a935d72fc369abb597d7,2020-01,City of London Police,City of London Police,-0.081620,51.516814,On or near ALDERMAN'S WALK,E01032739,City of London 001F,Unable to prosecute suspect
74ea152d87391b4c1b75c1e0ab1ae18c8f96d37a734e9af0f4183380fc13c2fc,2020-01,City of London Police,City of London Police,-0.108164,51.516571,On or near NEW FETTER LANE,E01032740,City of London 001G,Investigation complete; no suspect identified
c0450bb8ece27251bf05e201c80daa92165793dbc591bde0d11051731b844a94,2020-01,City of London Police,City of London Police,-0.105134,51.513869,On or near BRIDE LANE,E01032740,City of London 001G,Unable to prosecute suspect
cfe1d5de2f0bbae22020c8e751d3174edd4e99970cae6774c8c32137c8f597e4,2020-01,City of London Police,City of London Police,-0.091151,51.516026,On or near BASINGHALL STREET,E01032739,City of London 001F,Unable to prosecute suspect
3cf5cbf4347ba174a1a1a1095b140d8460033ee84a91d62adcf80f8769ae66bd,2020-01,City of London Police,City of London Police,-0.078856,51.518433,On or near ARTILLERY LANE,E01032739,City of London 001F,Investigation complete; no suspect identified
92811eef80e25e7ab4289d719fdab687801aab20a70ef1e3413a446638cae0cc,2020-01,City of London Police,City of London Police,-0.095892,51.516391,On or near NOBLE STREET,E01000001,City of London 001A,Investigation complete; no suspect identified
7379ac8ca64ae41f6426dce6c339257d4043211cd087b88793cd4a2e5e76c291,2020-01,City of London Police,City of London Police,-0.084251,51.520059,On or near SUN STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
2b9906a4423e0f68d5e7c5911ab5abe339d37e60272a44b638de912b40cd6024,2020-01,City of London Police,City of London Police,-0.086175,51.510945,On or near GRACECHURCH STREET,E01032739,City of London 001F,Unable to prosecute suspect
3e7740ad1b39dfe324576753756ddb40c23c07fcb82c0616ce2f8b8fd9de1c33,2020-01,City of London Police,City of London Police,-0.083386,51.509757,On or near ST DUNSTAN'S LANE,E01032739,City of London 001F,Investigation complete; no suspect identified
68b3b2475fe913f3c09a44b0dd589c98470d7a1b39a3954a3d444f755a977407,2020-01,City of London Police,City of London Police,-0.084967,51.512598,On or near BELL INN YARD,E01032739,City of London 001F,Unable to prosecute suspect
a5408ca9f88fd69b47bc7eee47920ae79c975bfd3410e540fac9c2c3acab7189,2020-01,City of London Police,City of London Police,-0.084967,51.512598,On or near BELL INN YARD,E01032739,City of London 001F,Unable to prosecute suspect
1dbe1c11f5294dc32e2decbf54881a5c79b140b859c35e7890f94934fbaa2a0b,2020-01,City of London Police,City of London Police,-0.094094,51.515606,On or near GRESHAM STREET,E01000002,City of London 001B,Investigation complete; no suspect identified
8238313f1646671a4bf3e6ef4d6079dbd381cf7f2139f78729a20923b7525928,2020-01,City of London Police,City of London Police,-0.101345,51.518709,On or near Parking Area,E01032740,City of London 001G,Investigation complete; no suspect identified
9b35bfbfc9fa6272a664d16ddc31dba3ee3e2c6a46947537cece324e1f20731c,2020-01,City of London Police,City of London Police,-0.081620,51.516814,On or near ALDERMAN'S WALK,E01032739,City of London 001F,Further investigation is not in the public interest
5e695b3d3853d693360f797e9aedcad4993622589acd86984128587f535b6ac0,2020-01,City of London Police,City of London Police,-0.077392,51.516233,On or near HARROW PLACE,E01000005,City of London 001E,Unable to prosecute suspect
d6618e28e4ee7ada65f3095f0f1245639c81ffe333bf40ba29a8975a109bdd38,2020-01,City of London Police,City of London Police,-0.074793,51.511208,On or near Pedestrian Subway,E01000005,City of London 001E,Investigation complete; no suspect identified
ca426f356eba4dd342a4950983ea6e4f2680954b518f4965839fed8aa8c9843d,2020-01,City of London Police,City of London Police,,,No location,,,Unable to prosecute suspect
5fdb8f1d215ed54db0deaf84f7d2049c9336aa2be193a21c427d9eeba0a030a6,2020-01,City of London Police,City of London Police,,,No location,,,Investigation complete; no suspect identified
0efa2168adb1cb2b1965f73b36d332c32d5d73af3847ecd99dac16e017e6c3c6,2020-01,City of London Police,City of London Police,-0.087780,51.508066,On or near BOROUGH HIGH STREET,E01032739,City of London 001F,Unable to prosecute suspect
f07565ae7d57074ad46ce6f6bf32d694018821ac1618e455868cf21543d5322f,2020-01,City of London Police,City of London Police,-0.087780,51.508066,On or near BOROUGH HIGH STREET,E01032739,City of London 001F,Unable to prosecute suspect
154369d9be625e3bb44da0dd434b2fa5a1a77ad3af21bab62848c527602bfd9d,2020-01,City of London Police,City of London Police,-0.086175,51.510945,On or near GRACECHURCH STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
0f470bb5b73d499f109429e21c1698e0431badff16c59befda262932b12ba821,2020-01,City of London Police,City of London Police,-0.097562,51.518864,On or near Parking Area,E01000001,City of London 001A,Investigation complete; no suspect identified
c6273a58c48410924596003d76ac05ecbd9e8a851c926d4fa2aebeff332f5edb,2020-01,City of London Police,City of London Police,-0.081549,51.511625,On or near MINCING LANE,E01032739,City of London 001F,Investigation complete; no suspect identified
56ff6ae7c57a98649853efcccfba753e52b8b8568d8fde9655ff1f5510018aab,2020-01,City of London Police,City of London Police,-0.094231,51.511984,On or near GREAT TRINITY LANE,E01032739,City of London 001F,Investigation complete; no suspect identified
158be9925984bf6e8d450fa600eace55d199315d051ac5e06d28e9245833a208,2020-01,City of London Police,City of London Police,-0.081912,51.516370,On or near Conference/Exhibition Centre,E01032739,City of London 001F,Investigation complete; no suspect identified
28484d3d2e2545d43ecd5c02d60a67a86ffd0ed438d07ea127b75c34790edb8b,2020-01,City of London Police,City of London Police,-0.084618,51.512682,On or near GRACECHURCH STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
3bf0dbce1900bae0fcc9505bf74305c1c046e858b782226b258e9324bb41d533,2020-01,City of London Police,City of London Police,-0.097334,51.521567,On or near FANN STREET,E01000001,City of London 001A,Investigation complete; no suspect identified
2bf6b7acb9766f9170e625ff26f2b344158943ef2c45cb54b164bacdf026d24e,2020-01,City of London Police,City of London Police,-0.077578,51.510795,On or near PEPYS STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
a223114724914018ef3e0175ca7b86ef562c0af34790863896e0faaf541f8d13,2020-01,City of London Police,City of London Police,-0.104442,51.511466,On or near Pedestrian Subway,E01032740,City of London 001G,Investigation complete; no suspect identified
b48706320f936b056257accaf0ee4593690625e996f733e4aa79dfd4806d33e2,2020-01,City of London Police,City of London Police,-0.110710,51.513914,On or near FLEET STREET,E01032740,City of London 001G,Investigation complete; no suspect identified
20dad329977a913a86385eab46a37b4f2a17350729e3e36481d584b6c324d829,2020-01,City of London Police,City of London Police,-0.085833,51.513952,On or near FINCH LANE,E01032739,City of London 001F,Investigation complete; no suspect identified
cb6845fea43a4e19a7b4491452e25f37a82e51133373f82fd2f2599e81364584,2020-01,City of London Police,City of London Police,-0.093398,51.512951,On or near WATLING STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
80d78ea43990cbaf36b79cdfc421b06dd9a20ab0f5d577cf31cf05eadd367f86,2020-01,City of London Police,City of London Police,-0.104494,51.509848,On or near A201,E01032739,City of London 001F,Investigation complete; no suspect identified
21111a0c3123718a7c8d617539e2eab864e87c6aa5f76fc9afb1baf954f57d48,2020-01,City of London Police,City of London Police,-0.081620,51.516814,On or near ALDERMAN'S WALK,E01032739,City of London 001F,Formal action is not in the public interest
7997807d8e82e3ad47b9e8877b29159e205cf34e494e3b969816e3957876ffc3,2020-01,City of London Police,City of London Police,-0.103280,51.514109,On or near LUDGATE HILL,E01032740,City of London 001G,Investigation complete; no suspect identified
896d274052ad0b5275d565e7489af2804540a3bc5ad37e567c176744484ae8ee,2020-01,City of London Police,City of London Police,-0.103280,51.514109,On or near LUDGATE HILL,E01032740,City of London 001G,Investigation complete; no suspect identified
462d518da53f7e935fae1da226dc82ad5a85453468f9329ecdf4bb66d2a0163a,2020-01,City of London Police,City of London Police,-0.093821,51.512139,On or near GARLICK HILL,E01032739,City of London 001F,Investigation complete; no suspect identified
0574a6db8bbb30d0ef4b0a95dd8dc57b5a37fc57b8e853a8f624f919fa48e470,2020-01,City of London Police,City of London Police,-0.102741,51.513885,On or near PAGEANTMASTER COURT,E01032740,City of London 001G,Investigation complete; no suspect identified
13d18bac2729a5698acce2a8d8bc6bc9764c352f5d38cf5498946ebcdb97827d,2020-01,City of London Police,City of London Police,-0.083645,51.512504,On or near LIME STREET PASSAGE,E01032739,City of London 001F,Investigation complete; no suspect identified
641408822f9e4605304e044c7a3a6b95dd818ff5dea40f2ef5000ee160e3b1f2,2020-01,City of London Police,City of London Police,-0.095484,51.515467,On or near GUTTER LANE,E01000002,City of London 001B,Investigation complete; no suspect identified
771e6811d2c2c075b08f58b7a7dfc7889dc0b9feb53eafc9868fd72b2daaafb0,2020-01,City of London Police,City of London Police,-0.087666,51.511122,On or near CANNON STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
8aff903ad4037422cd10d82d8a5a0b3f312ccbb07d19ac61df44775aecc9ab23,2020-01,City of London Police,City of London Police,-0.087153,51.518910,On or near SOUTH PLACE MEWS,E01032739,City of London 001F,Investigation complete; no suspect identified
feb8bc276e7aba1b5fdfb85356cdf56c87922867f7e6235aae1a9290b8f81cb8,2020-01,City of London Police,City of London Police,,,No location,,,Formal action is not in the public interest
fff059a5d282a21578c1ebec7c1827a17dfb29eccf98e4415835601224f65493,2020-01,City of London Police,City of London Police,-0.104281,51.516032,On or near BEAR ALLEY,E01032740,City of London 001G,Investigation complete; no suspect identified
4a37aa23d86ba9025c9f1dbd1d83c514946ad140ae75d5733ae46708e10315b3,2020-01,City of London Police,City of London Police,-0.096075,51.514766,On or near FOSTER LANE,E01032739,City of London 001F,Investigation complete; no suspect identified
d49f9d6beb18173957940e8165cafa4f36039ad8d7396907b6f2057986a5dc73,2020-01,City of London Police,City of London Police,,,No location,,,Investigation complete; no suspect identified
cd83d4ad5650f484d3b429fdb5b5d9164998135d01bcdb63f484908b6c7834e8,2020-01,City of London Police,City of London Police,-0.083417,51.513148,On or near WHITTINGTON AVENUE,E01032739,City of London 001F,Investigation complete; no suspect identified
63ea98d3b86ef42594137d224ef73b2418e910481adc919a471f19ec1b2c2552,2020-01,City of London Police,City of London Police,-0.088843,51.509532,On or near Parking Area,E01032739,City of London 001F,Investigation complete; no suspect identified
fede26cee1b3730c90fd2c10b9ed7f6b1cc95f065f907f82f9396353a3818e9c,2020-01,City of London Police,City of London Police,-0.109709,51.517909,On or near HIGH HOLBORN,E01032740,City of London 001G,Investigation complete; no suspect identified
74de6bf4d2e3e9784d1811c2d6594c0c425c29d5c8cb6ac7fe142fe88d5ad829,2020-01,City of London Police,City of London Police,-0.092625,51.513865,On or near CHEAPSIDE,E01032739,City of London 001F,Investigation complete; no suspect identified
34e9799965aba000d5ac26d28bf64b906cd01741e991cdeadcb6d745c0906007,2020-01,City of London Police,City of London Police,-0.089536,51.516719,On or near NUN COURT,E01032739,City of London 001F,Investigation complete; no suspect identified
9d108e6ff912c4d8f8d725c3b0eff89663a447624ad5e275c37568f86ed2538b,2020-01,City of London Police,City of London Police,-0.083755,51.514358,On or near THREADNEEDLE STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
e95cd6763b365120835707c4a9b51334d370f32eb1627eb5ef974b9f6e547169,2020-01,City of London Police,City of London Police,-0.088075,51.512388,On or near KING WILLIAM STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
aeb2fa976e41635e0ecaf7444acdff33b3fb3fc2aba308f8285338b733c922c2,2020-01,City of London Police,City of London Police,-0.084983,51.510494,On or near Supermarket,E01032739,City of London 001F,Investigation complete; no suspect identified
4fac0ce9a39c193c2f661573fc1e270b87207f60b62fd0f21fbcfe6a53b076b6,2020-01,City of London Police,City of London Police,-0.084251,51.520059,On or near SUN STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
d8a7534290e20f7fffed8e13da349692cac9d85d8dc917feb358fce9125add24,2020-01,City of London Police,City of London Police,-0.087525,51.510364,On or near ARTHUR STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
0c7436d5f5be3fb07a398764c845e5cea9223ee3cbaf80cd349f9eefe65c6732,2020-01,City of London Police,City of London Police,-0.084251,51.520059,On or near SUN STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
2acaaf87eb464c9c6e3a6241ef09a03b00be4b7d7698badce9693d691dfb9a1c,2020-01,City of London Police,City of London Police,-0.101452,51.512650,On or near ST ANDREW'S HILL,E01032739,City of London 001F,Further investigation is not in the public interest
a1d2e6e195cf11d7012f8fe1fec15e0fe157bfea457947dd77776491c8452875,2020-01,City of London Police,City of London Police,-0.077694,51.513171,On or near ALDGATE,E01032739,City of London 001F,Investigation complete; no suspect identified
e121372d523f15f52ab7af4ed64d1e89d3ae70caa67a53d1c4aa11159d6fc62a,2020-01,City of London Police,City of London Police,-0.088013,51.519365,On or near ROPEMAKER STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
6d66c39c2c73fb7fc78d4e795eb8cf42816b7207d82e2827199830d785e6201a,2020-01,City of London Police,City of London Police,-0.096385,51.510787,On or near GARDNERS LANE,E01032739,City of London 001F,Unable to prosecute suspect
44ed91f0a2932295d63243e40a55cd8cc825a874d06395d593cf833388a3d869,2020-01,City of London Police,City of London Police,-0.080234,51.516855,On or near DEVONSHIRE ROW,E01032739,City of London 001F,Investigation complete; no suspect identified
9167ff0cca49bf772d1bc18fac66e671c58be087d8fdef00c9600c1e13059734,2020-01,City of London Police,City of London Police,-0.091732,51.521080,On or near Nightclub,E01002704,Islington 023D,Investigation complete; no suspect identified
da1e6286b413c2921148cd31a95efbcc5a31f0f879e4e4ec533a87d020485f92,2020-01,City of London Police,City of London Police,-0.081620,51.516814,On or near ALDERMAN'S WALK,E01032739,City of London 001F,Unable to prosecute suspect
d64f7e9ecd81eb118653872619b5985674b6345064cafac4691b4c37443b7783,2020-01,City of London Police,City of London Police,-0.085014,51.509775,On or near MONUMENT STREET,E01032739,City of London 001F,Unable to prosecute suspect
5b3226ba1380f018152197af935f7d1fc060aa828a67e3d71951976cfbb04427,2020-01,City of London Police,City of London Police,-0.084199,51.513394,On or near CORNHILL,E01032739,City of London 001F,Investigation complete; no suspect identified
1679e2d7968f73f1bb4a2b51715e9a3d47091bbdb3a91e4773861ef2ae49d26a,2020-01,City of London Police,City of London Police,-0.097053,51.518262,On or near ALDERSGATE STREET,E01000001,City of London 001A,Investigation complete; no suspect identified
cb877d55da1c0a9c3e3d1bcf3c938b37089248b99d1b122d1871851bc2b4caf7,2020-01,City of London Police,City of London Police,-0.104281,51.516032,On or near BEAR ALLEY,E01032740,City of London 001G,Investigation complete; no suspect identified
f690393dc67bfd3a312bfa1d99a96eabf43e010d8c35b005f036b4f27bdb83f3,2020-01,City of London Police,City of London Police,-0.092865,51.510182,On or near Parking Area,E01032739,City of London 001F,Investigation complete; no suspect identified
f127029caae3e61f301b1f7b137be63cf4cc5e9257e7bf107a15e0d111bb4cfe,2020-01,City of London Police,City of London Police,-0.104134,51.514699,On or near OLD SEACOAL LANE,E01032740,City of London 001G,Investigation complete; no suspect identified
d32df2cfa4fb60e4ba324bfdcf3b6795855eeb0126253e6a022010dd21184987,2020-01,City of London Police,City of London Police,-0.097210,51.523156,On or near BALTIC STREET WEST,E01033490,Islington 022H,Unable to prosecute suspect
92ae331e1004654f9f9711677f1731df79924e563ca57fb7f61dc57bf98fb690,2020-01,City of London Police,City of London Police,-0.079786,51.517576,On or near Police Station,E01032739,City of London 001F,Unable to prosecute suspect
f97aa26696c3f0e3026f4ba8ad775c8ffc079a0c14a77f68cf80160ab245948c,2020-01,City of London Police,City of London Police,-0.104909,51.517912,On or near Parking Area,E01032740,City of London 001G,Investigation complete; no suspect identified
d4e85703273d3d6e960b6df0d7a48650e5998db2629dc441ce19c28ec087b9eb,2020-01,City of London Police,City of London Police,-0.107926,51.516414,On or near BARTLETT COURT,E01032740,City of London 001G,Investigation complete; no suspect identified
12d0e63b710ba031c017df4487e366817bad8694269018818580e5610e0b5ba9,2020-01,City of London Police,City of London Police,-0.082913,51.513463,On or near LEADENHALL STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
773760a4e2f2b431966b79766d56080732c8813a1654867be90f68e1568eb1be,2020-01,City of London Police,City of London Police,-0.082913,51.513463,On or near LEADENHALL STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
57fc540eb2eb429d46b41ccdd45ebb98df6adc2d8966158073a6905c8dad2aca,2020-01,City of London Police,City of London Police,-0.075389,51.511775,On or near MINORIES,E01000005,City of London 001E,Investigation complete; no suspect identified
9b82a75be0cd274ec11cb20008a9e09be2a3abd36c7d99f8ee227eb3dc5b6a15,2020-01,City of London Police,City of London Police,-0.090419,51.514917,On or near GRESHAM STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
be2dc6449490084e0517d7430eccdc015415242b60497e14622234b36684507e,2020-01,City of London Police,City of London Police,-0.088995,51.512088,On or near ST SWITHIN'S LANE,E01032739,City of London 001F,Investigation complete; no suspect identified
5fa083305cd37f03642c79623186950f8b0f83b56ee308a34180efaf2eba27ea,2020-01,City of London Police,City of London Police,-0.101055,51.513552,On or near CREED LANE,E01032739,City of London 001F,Investigation complete; no suspect identified
f444a6cc3b910c739b32968d08ef48a703bf64d0dbbf74c1d2a75320c983d1c4,2020-01,City of London Police,City of London Police,-0.092628,51.517920,On or near ST ALPHAGE GARDEN,E01000002,City of London 001B,Investigation complete; no suspect identified
5c8bdac1eca11e2ba46ed0fe04527e2c061839cf1285a7c202bc15372d83ea31,2020-01,City of London Police,City of London Police,-0.082527,51.512027,On or near CULLUM STREET,E01032739,City of London 001F,Unable to prosecute suspect
a655daa522f561cd6e464f4ef3cec4eab5690a8019f489347164d81681f2ecde,2020-01,City of London Police,City of London Police,-0.074958,51.514151,On or near ALDGATE HIGH STREET,E01000005,City of London 001E,Investigation complete; no suspect identified
25227d22bc8493005c34febb1e29c082b56a1410cc2bfef3a8d9c2a9019037ed,2020-01,City of London Police,City of London Police,-0.106922,51.514204,On or near FLEET STREET,E01032740,City of London 001G,Unable to prosecute suspect
dab0cb8ac0954aeeb4ba2f3828882f9879bfba1a0544d43298629d8e28796e0e,2020-01,City of London Police,City of London Police,-0.079786,51.517576,On or near Police Station,E01032739,City of London 001F,Investigation complete; no suspect identified
fd0da54b2385c76b782ce12caa947e6af2630c5a60732bc74281ab8657fae90d,2020-01,City of London Police,City of London Police,-0.097645,51.515142,On or near ST MARTIN'S LE GRAND,E01032739,City of London 001F,Unable to prosecute suspect
366778e682cf21ae8b6efc80f857ba4abdb88707e5cd2d14fe5001192283ced3,2020-01,City of London Police,City of London Police,-0.097645,51.515142,On or near ST MARTIN'S LE GRAND,E01032739,City of London 001F,Unable to prosecute suspect
e9a8278d7b7703856e26229044004a3fdf803340b44814d3582e627e81ff1c78,2020-01,City of London Police,City of London Police,-0.081620,51.516814,On or near ALDERMAN'S WALK,E01032739,City of London 001F,Investigation complete; no suspect identified
d05d7562e19c38d2104fe6316272cc0e8bda4fd052aefd366ff4cd92cf1d8d29,2020-01,City of London Police,City of London Police,-0.101055,51.513552,On or near CREED LANE,E01032739,City of London 001F,Investigation complete; no suspect identified
91aafee18e954dd7fd9d70a1ec96210fc92348d7a4edbdcfb35500194b9a92ee,2020-01,City of London Police,City of London Police,-0.082512,51.512387,On or near LIME STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
7f5ea0e742e04be11f818af68e8e761440843074e928298016032c1b68d80fac,2020-01,City of London Police,City of London Police,-0.089451,51.517032,On or near Bus/Coach Station,E01032739,City of London 001F,Investigation complete; no suspect identified
f09772bc7214a195194599f6080848ac6b42eddc76711f55a19ddc490a2aa047,2020-01,City of London Police,City of London Police,-0.083296,51.517058,On or near OLD BROAD STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
a68bf47a532e3edf6b2099a7a3594a7a98f5d3a8ef4cd8c1339af24b2a8c5e10,2020-01,City of London Police,City of London Police,-0.089364,51.515331,On or near KING'S ARMS YARD,E01032739,City of London 001F,Investigation complete; no suspect identified
afa6a72f751b420befe216ab899bd2c739b632ce16d5c68c60aa1dfa38952b3e,2020-01,City of London Police,City of London Police,-0.101452,51.512650,On or near ST ANDREW'S HILL,E01032739,City of London 001F,Investigation complete; no suspect identified
e8aaf5cb117249269193e3538c99da3a3db2f35879b1a4d0b0932d177b0941d4,2020-01,City of London Police,City of London Police,-0.104281,51.516032,On or near BEAR ALLEY,E01032740,City of London 001G,Investigation complete; no suspect identified
4834680021edc0ab30876ddc142ee6cebccfcd0a8a1dac2c3f50b51adeb3bb58,2020-01,City of London Police,City of London Police,-0.091151,51.516026,On or near BASINGHALL STREET,E01032739,City of London 001F,Unable to prosecute suspect
fc33db0b83d7f154dba9b0788bf30a9dcac96bf51bba0d7e4d4042b5f5807faf,2020-01,City of London Police,City of London Police,-0.087780,51.508066,On or near BOROUGH HIGH STREET,E01032739,City of London 001F,Unable to prosecute suspect
9b59a2daab0abbd5a71b697d287a2dceb3da34e39567645cca27b2334cb87a03,2020-01,City of London Police,City of London Police,-0.094628,51.514203,On or near CHEAPSIDE,E01032739,City of London 001F,Investigation complete; no suspect identified
2ee8916d32daf8535786c3b99be54bccd2b6ff1b76d1c76d9071101e11a5f090,2020-01,City of London Police,City of London Police,-0.086175,51.510945,On or near GRACECHURCH STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
1a1ae682d0993882b134a858965937875a9fe7251eb7294b08de789d17225688,2020-01,City of London Police,City of London Police,-0.076592,51.514367,On or near Pedestrian Subway,E01000005,City of London 001E,Investigation complete; no suspect identified
0ced72ddefbbed7378cbfbe61f1c4a6f4d56c0446306162a1fa0a68ada09ffbc,2020-01,City of London Police,City of London Police,,,No location,,,Investigation complete; no suspect identified
a4b6075c2495c7f178bf2162d13ab61c3c813e17e1447f1dda7c084001e1dad3,2020-01,City of London Police,City of London Police,-0.094720,51.514420,On or near WOOD STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
4c3fa6b3ba487a12bdd52d878ed426c761266e3d496bca5996ea60d99d09a800,2020-01,City of London Police,City of London Police,-0.091151,51.516026,On or near BASINGHALL STREET,E01032739,City of London 001F,Unable to prosecute suspect
c7c2fb99426efef2b3a309fef191e7c20ea68d9370661ee19bdafe490585d34b,2020-01,City of London Police,City of London Police,,,No location,,,Investigation complete; no suspect identified
