Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
ea6424a28c619c075c097f0fa5d4dc2ed5482f9eb3624bae030d5ad644291580,2019-12,City of London Police,City of London Police,-0.078856,51.518433,On or near ARTILLERY LANE,E01032739,City of London 001F,Unable to prosecute suspect
6470d4ad87c098ff78580c1c51702d596e7785e327ea1b6c6672b1bd36876811,2019-12,City of London Police,City of London Police,-0.078856,51.518433,On or near ARTILLERY LANE,E01032739,City of London 001F,Unable to prosecute suspect
7719f275a2d9bc0ea79e2d8655728734d6b5514313300533147b57fef4aac1c8,2019-12,City of London Police,City of London Police,-0.078924,51.508587,On or near PETTY WALES,E01032739,City of London 001F,Investigation complete; no suspect identified
61ca96d4176ad4b4ed4f6789632710605d698a2ce234c170df09ee14f4428dc5,2019-12,City of London Police,City of London Police,-0.104494,51.509848,On or near A201,E01032739,City of London 001F,Investigation complete; no suspect identified
9b35bfbfc9fa6272a664d16ddc31dba3ee3e2c6a46947537cece324e1f20731c,2019-12,City of London Police,City of London Police,-0.081620,51.516814,On or near ALDERMAN'S WALK,E01032739,City of London 001F,Formal action is not in the public interest
b5a86360d92de674d32249114bb1a4d9e47e2ef1e3ae666a877bf2f69e49c287,2019-12,City of London Police,City of London Police,-0.087118,51.513199,On or near Nightclub,E01032739,City of London 001F,Investigation complete; no suspect identified
7e18b638f2818ecc26410ae9b7e2b2346e44abcea7dd17137b5295b5c0f81942,2019-12,City of London Police,City of London Police,-0.084284,51.510671,On or near EASTCHEAP,E01032739,City of London 001F,Investigation complete; no suspect identified
40aa1cf275f01629be5e8766a27064951faf5c8b1bd3aef6ba262708c6d67c5b,2019-12,City of London Police,City of London Police,-0.099848,51.519350,On or near LONG LANE,E01032740,City of London 001G,Investigation complete; no suspect identified
66bbb49a7ffab304fb7679ff73e206b272eb0a2bd3abb6f7948fbd4765ad4920,2019-12,City of London Police,City of London Police,-0.076095,51.512462,On or near VINE STREET,E01000005,City of London 001E,Investigation complete; no suspect identified
3968f36df3115c4c349799fddc4ce02f92c3b0d1a837a3f3dda276434f365eeb,2019-12,City of London Police,City of London Police,-0.083086,51.511407,On or near ROOD LANE,E01032739,City of London 001F,Unable to prosecute suspect
2c5e4ff08f1f65699818bab825296f88fc747285d0a24c510d6262360b84e24a,2019-12,City of London Police,City of London Police,-0.082722,51.518029,On or near Pedestrian Subway,E01032739,City of London 001F,Investigation complete; no suspect identified
738ba3ef270c0ce69edb949c86ebae86ee5832bc0c501af626c2e64ad8568af9,2019-12,City of London Police,City of London Police,-0.077777,51.518046,On or near SANDY'S ROW,E01032739,City of London 001F,Unable to prosecute suspect
5be43da56f2dd51b1f48eb1984015dd05993dde83f9e7c7b636b873ffb8bc120,2019-12,City of London Police,City of London Police,-0.082965,51.516351,On or near WORMWOOD STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
c61b0cf009e0919c7e75585b1545160d15434ee09d998b1d6b6880a812946d93,2019-12,City of London Police,City of London Police,-0.094546,51.520658,On or near BEECH STREET,E01000002,City of London 001B,Investigation complete; no suspect identified
e7de5a2256689c0d09f06b8eead39f9b8d8d0b222e74ba7a6742c334d2d0c28e,2019-12,City of London Police,City of London Police,-0.104252,51.516733,On or near Supermarket,E01032740,City of London 001G,Investigation complete; no suspect identified
5edc5b4cc9cbd645d621a0e216c72e27c28268375bc2b48806970278e2bcd851,2019-12,City of London Police,City of London Police,-0.096363,51.513377,On or near NEW CHANGE,E01032739,City of London 001F,Investigation complete; no suspect identified
96b669fac9a0f3ed7d2c4def9e9d8071cb70367d925a1b7f3b767ee70b751536,2019-12,City of London Police,City of London Police,-0.093493,51.513447,On or near BOW LANE,E01032739,City of London 001F,Investigation complete; no suspect identified
1ccef532ee68657aedeb5f200b005693d86a28eefea05652e84958fad166e85f,2019-12,City of London Police,City of London Police,-0.079786,51.517576,On or near Police Station,E01032739,City of London 001F,Action to be taken by another organisation
f32ebaa94f32ff703fe4dc935b1d24a42484770bd017a3c1f4d64bf9b62b50a8,2019-12,City of London Police,City of London Police,-0.074330,51.513647,On or near LITTLE SOMERSET STREET,E01000005,City of London 001E,Investigation complete; no suspect identified
2b7e681c070573866ded2857f2d6ac9cdedb23c3ece40e6c48a925b985b748b8,2019-12,City of London Police,City of London Police,-0.106922,51.514204,On or near FLEET STREET,E01032740,City of London 001G,Unable to prosecute suspect
25f87c718fc226dbc08f66cd62b6fe133378256be9eb0c88eab760f31129ede0,2019-12,City of London Police,City of London Police,,,No location,,,Investigation complete; no suspect identified
68927cbf4b5f9bf4810f387a84cfdf8d4c59984124b8c6136731f2677eda815f,2019-12,City of London Police,City of London Police,-0.084983,51.510494,On or near Supermarket,E01032739,City of London 001F,Investigation complete; no suspect identified
ba07562493e414ede773d07145c2e25b109b3fc62b53287cbbd08d31edbaa219,2019-12,City of London Police,City of London Police,-0.080376,51.517244,On or near Supermarket,E01032739,City of London 001F,Unable to prosecute suspect
00fa18231919679e68f27cafa1646d6e7571f8a5fa6c92ecb0d28ade12bf8b80,2019-12,City of London Police,City of London Police,-0.104503,51.508257,On or near A201,E01003934,Southwark 002C,Investigation complete; no suspect identified
046b4a801bc7ba5a3c59f822edd30e4a841ab0f2dfa12eaf9d5c8ebbbf4ac1e4,2019-12,City of London Police,City of London Police,-0.086728,51.510477,On or near KING WILLIAM STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
a92c9fd1571f1392d9b3b71f26e3387f82ed259f2f17dddeef87a4e5b4efcf31,2019-12,City of London Police,City of London Police,-0.097601,51.520699,On or near CARTHUSIAN STREET,E01000001,City of London 001A,Investigation complete; no suspect identified
2e6ae26d9bb1a8f047f42c3181968e7ba1f9dc7fe1d3dadf3c9affe1ae739f0c,2019-12,City of London Police,City of London Police,-0.085833,51.513952,On or near FINCH LANE,E01032739,City of London 001F,Investigation complete; no suspect identified
7a6402096035062db5e7c279e708ae6bcca0e24916b2562eff7386430abed687,2019-12,City of London Police,City of London Police,-0.088203,51.518262,On or near MOORGATE,E01032739,City of London 001F,Investigation complete; no suspect identified
875375a8efe491593f038f79c18ed6c152581ed1a56ae3cedc0b3a714c059eb1,2019-12,City of London Police,City of London Police,-0.077578,51.510795,On or near PEPYS STREET,E01032739,City of London 001F,Unable to prosecute suspect
14f35248404d3091042c220ff74eedfbf7c58785a87eabfd70b121891c257bfe,2019-12,City of London Police,City of London Police,-0.108164,51.516571,On or near NEW FETTER LANE,E01032740,City of London 001G,Investigation complete; no suspect identified
3a24ebfc281752f243e3d5ab663100f2c304dc6249ab7135084cc6210f51cec9,2019-12,City of London Police,City of London Police,-0.098777,51.512526,On or near KNIGHTRIDER STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
febc1faaa899769a10dcf88dba798ad52619051fa9027ffc3e09e66ee8587e66,2019-12,City of London Police,City of London Police,,,No location,,,Investigation complete; no suspect identified
4e201ec237fff27dd66a2e48b6c3f215e1e7f46ad67bde22bcc2bdcae2a60068,2019-12,City of London Police,City of London Police,-0.078308,51.518091,On or near WIDEGATE STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
1a0df0538153a80ebaa9226c79ff79789e72462b5dfd6bd52e73a24c93bc3c86,2019-12,City of London Police,City of London Police,-0.104887,51.516347,On or near FARRINGDON STREET,E01032740,City of London 001G,Investigation complete; no suspect identified
ce2663f4526a207880e86148fca52213588e9652f1dba33272cf741cedea51fc,2019-12,City of London Police,City of London Police,-0.078856,51.518433,On or near ARTILLERY LANE,E01032739,City of London 001F,Investigation complete; no suspect identified
db6e24554bafdb90f86e9d9b9768a9e8ca6e9030250e5cf9566d52174f694239,2019-12,City of London Police,City of London Police,-0.088042,51.511794,On or near ABCHURCH LANE,E01032739,City of London 001F,Investigation complete; no suspect identified
e1424bcb87f94e886e31d410512f4a30cec9b2f69cbe10e4b407ab9773e5f06e,2019-12,City of London Police,City of London Police,-0.101452,51.512650,On or near ST ANDREW'S HILL,E01032739,City of London 001F,Investigation complete; no suspect identified
b4707e99cbe624fa1cacaec511c0769dbb028c51926766aad0bdc613f981a468,2019-12,City of London Police,City of London Police,-0.102741,51.513885,On or near PAGEANTMASTER COURT,E01032740,City of London 001G,Unable to prosecute suspect
486b705d0e3463702737a81a84226f6b188517c0d999e582367cbc24d728e881,2019-12,City of London Police,City of London Police,-0.075844,51.511594,On or near CROSSWALL,E01000005,City of London 001E,Unable to prosecute suspect
6343145cf0205683d61202af499b6d176c6106ac79da03127fd5432a64b136f7,2019-12,City of London Police,City of London Police,-0.110710,51.513914,On or near FLEET STREET,E01032740,City of London 001G,Unable to prosecute suspect
bb18171b74ee32237d5592b2dadbe5437e622276ae9b75d247aeae18573413f4,2019-12,City of London Police,City of London Police,-0.082458,51.517431,On or near LIVERPOOL STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
de480800a7fddf97b15c8e7d3c4fa4231ec56ec0229cd757b345004abb7b317c,2019-12,City of London Police,City of London Police,-0.075389,51.511775,On or near MINORIES,E01000005,City of London 001E,Investigation complete; no suspect identified
7c47ce3947e557e9e19dab96ce07a748189617e3d2c876b4ddc75cc6e1e71932,2019-12,City of London Police,City of London Police,-0.093933,51.519812,On or near Conference/Exhibition Centre,E01000002,City of London 001B,Unable to prosecute suspect
c78a87f31376f29dd517cec7cb1f74badb0db4261ffe9acf836ec6b414339bc3,2019-12,City of London Police,City of London Police,-0.089435,51.511223,On or near BUSH LANE,E01032739,City of London 001F,Investigation complete; no suspect identified
c4b38d122878f9aae8cdfde791a38df60b0979ae8bd6b53507fc72607299c562,2019-12,City of London Police,City of London Police,-0.086624,51.511923,On or near CLEMENT'S LANE,E01032739,City of London 001F,Investigation complete; no suspect identified
6d14d9abbf4328733a2c2d693f28d0d3d0f70394f5401187c61bbcfbabb1eced,2019-12,City of London Police,City of London Police,-0.092719,51.512652,On or near QUEEN VICTORIA STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
d4c6d303dfee6ac4a66fef1944fd9197e4fc41713102e8fe34f8ce11b1c3cac7,2019-12,City of London Police,City of London Police,-0.090203,51.511118,On or near SCOTT'S YARD,E01032739,City of London 001F,Unable to prosecute suspect
49a6c647ccf94dd570d27f4d60c928ae3c81932451d3fda99d9e283986fbeec9,2019-12,City of London Police,City of London Police,-0.095960,51.517534,On or near LONDON WALL,E01000001,City of London 001A,Action to be taken by another organisation
c655283dd8a98555e3ce32a6bb609af3e76795576da4e06589008e67d39483f5,2019-12,City of London Police,City of London Police,-0.093629,51.515005,On or near MILK STREET,E01000002,City of London 001B,Investigation complete; no suspect identified
412f5d975f94a7295bcfdd0bde98ac4a802f340f78817fec02f2ff04b61e5997,2019-12,City of London Police,City of London Police,-0.086416,51.516191,On or near THROGMORTON AVENUE,E01032739,City of London 001F,Action to be taken by another organisation
f1654f19d9d3f97a269e0db938e21c11ce357e2d018bf1160683dbcf790efb4d,2019-12,City of London Police,City of London Police,-0.078665,51.509950,On or near MUSCOVY STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
54b7bb405c649e76383104bb1e6df09295446346d7e33812892c8eedac170fe6,2019-12,City of London Police,City of London Police,-0.085257,51.511200,On or near TALBOT COURT,E01032739,City of London 001F,Investigation complete; no suspect identified
a156b52e3b4d08b4ec4db171c010f5dc91255f8986a364d46ee9e69da2049be6,2019-12,City of London Police,City of London Police,-0.079786,51.517576,On or near Police Station,E01032739,City of London 001F,Unable to prosecute suspect
85501e9383a2d460c226895caec3f218e4c4a03b1d91b660b45c78e4d92b4797,2019-12,City of London Police,City of London Police,-0.094468,51.521853,On or near GOLDEN LANE,E01000003,City of London 001C,Investigation complete; no suspect identified
07df41981af1d632f0b1c67e09496fef3fce9fa39157a706370acd377dabecc1,2019-12,City of London Police,City of London Police,-0.081620,51.516814,On or near ALDERMAN'S WALK,E01032739,City of London 001F,Investigation complete; no suspect identified
ff719bbaf574c7cf41c771af2af363a5637473b0d41576457aea167947e0069c,2019-12,City of London Police,City of London Police,-0.097053,51.518262,On or near ALDERSGATE STREET,E01000001,City of London 001A,Investigation complete; no suspect identified
96b11dae9a6c6ebfe3fb2e5fa71334a15973995292c3bf96925a7b027065b423,2019-12,City of London Police,City of London Police,-0.079786,51.517576,On or near Police Station,E01032739,City of London 001F,Investigation complete; no suspect identified
9323c418bf42b7af85f6b444c50186c084baca5b2314a28c95dd094ed26ce6f0,2019-12,City of London Police,City of London Police,-0.108231,51.513928,On or near PLEYDELL STREET,E01032740,City of London 001G,Investigation complete; no suspect identified
eef7be49594e39fab530c32eb0b584a8b8b87a11b5b4b4dfac194963ad7b4130,2019-12,City of London Police,City of London Police,-0.108018,51.511749,On or near TEMPLE AVENUE,E01032740,City of London 001G,Investigation complete; no suspect identified
24c9db8706fd965adece34631c17d5df15432760d0d61e42ee1f47e32add0e2d,2019-12,City of London Police,City of London Police,-0.108231,51.513928,On or near PLEYDELL STREET,E01032740,City of London 001G,Investigation complete; no suspect identified
4e7ae07eef43be6feb8b1ff71fd8d79f9e13c22afb56921176e834a3e0e77612,2019-12,City of London Police,City of London Police,-0.092865,51.510182,On or near Parking Area,E01032739,City of London 001F,Investigation complete; no suspect identified
1d9e1bfea4ff191bb30336d8eaa0fb83c9881eeaabdaf19d2045d7d3b8f36827,2019-12,City of London Police,City of London Police,-0.092865,51.510182,On or near Parking Area,E01032739,City of London 001F,Investigation complete; no suspect identified
8231889c9ed26292606411e4b3b4f9edcbc77202a1e0595e53bfc2ca87214dc9,2019-12,City of London Police,City of London Police,-0.081516,51.510014,On or near GREAT TOWER STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
dd6a75c3eb78ccc1b309f6607c266574b01db2426cdbae572ddc5930b2831ce0,2019-12,City of London Police,City of London Police,-0.109081,51.515327,On or near WEST HARDING STREET,E01032740,City of London 001G,Action to be taken by another organisation
4d9aef15b088b66ff9794b03d33fe24dbb9e5a31ab85ba9118c9526d04be327a,2019-12,City of London Police,City of London Police,-0.081620,51.516814,On or near ALDERMAN'S WALK,E01032739,City of London 001F,Investigation complete; no suspect identified
3a23b4960825285a7f4a6292ce13f065fb33a5b5f8f8ccb9e09f47429c184112,2019-12,City of London Police,City of London Police,-0.079162,51.514940,On or near BEVIS MARKS,E01032739,City of London 001F,Investigation complete; no suspect identified
610441c95a080a491e120860c02f1824d0f2347519cdebb9969ccf5225e07554,2019-12,City of London Police,City of London Police,-0.105134,51.513869,On or near BRIDE LANE,E01032740,City of London 001G,Investigation complete; no suspect identified
bd37be9ef082317d6da63041712e3328c4944142e819cbb77abd77221fb14ee0,2019-12,City of London Police,City of London Police,-0.110592,51.516062,On or near BREAM'S BUILDINGS,E01032740,City of London 001G,Investigation complete; no suspect identified
550ea20896f23eab38e4fbd75f6ccad9e4d62b6ea70afddbca0d1ea3b1976799,2019-12,City of London Police,City of London Police,-0.086624,51.511923,On or near CLEMENT'S LANE,E01032739,City of London 001F,Unable to prosecute suspect
9e630cf069ad194a1bdcd4f57c48811606913d02efb1eff955851238a5382da6,2019-12,City of London Police,City of London Police,-0.078308,51.518091,On or near WIDEGATE STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
81cda794694792aec8a7b8e5a1717cf1bfa8252c83318e3c161517f6c2e4885e,2019-12,City of London Police,City of London Police,-0.097213,51.511322,On or near CASTLE BAYNARD STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
5e0ddaf1ec9b68ad9561b7c1145d49ea917e8ee1216f58210f9ef14ecb595b24,2019-12,City of London Police,City of London Police,-0.104244,51.512749,On or near NEW BRIDGE STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
3963b947e92b9b93854d02d1940229d0707f3dcfe12fed71715cc2bcc8989fce,2019-12,City of London Police,City of London Police,-0.088203,51.518262,On or near MOORGATE,E01032739,City of London 001F,Investigation complete; no suspect identified
511783a3b9d3c93b195835d694f630ca37529a8dfa215e1551518cba61918f75,2019-12,City of London Police,City of London Police,-0.106922,51.514204,On or near FLEET STREET,E01032740,City of London 001G,Investigation complete; no suspect identified
8091a5ffc89e61a30aedfcc8793a716347ca8ca7c0fa286686dba5813b8794f5,2019-12,City of London Police,City of London Police,-0.098062,51.517577,On or near MONTAGUE STREET,E01000001,City of London 001A,Investigation complete; no suspect identified
2fa0922e3de58672d306a29618eb2b9a587a555ecc72db9e744598943624fc45,2019-12,City of London Police,City of London Police,-0.090348,51.519358,On or near MOOR LANE,E01000002,City of London 001B,Investigation complete; no suspect identified
cb5dbd5f4b8f469de12b5e66eb0f98e2b976e185e32bcd838000256de24e5fca,2019-12,City of London Police,City of London Police,-0.076095,51.512462,On or near VINE STREET,E01000005,City of London 001E,Investigation complete; no suspect identified
9503c6875cbd0b699a777ba688005426da2432c119621fce3565d753e0dbf6e8,2019-12,City of London Police,City of London Police,-0.098777,51.512526,On or near KNIGHTRIDER STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
d78ab390dccec5c733c4bf7e2d2db35790dfe85c1eb4dc9dfc9c3275694d75b6,2019-12,City of London Police,City of London Police,-0.101345,51.518709,On or near Parking Area,E01032740,City of London 001G,Investigation complete; no suspect identified
a7830a970ec55e59b3932636843ba05caa746c8897f868693de1b7158e077899,2019-12,City of London Police,City of London Police,-0.097053,51.518262,On or near ALDERSGATE STREET,E01000001,City of London 001A,Investigation complete; no suspect identified
15273536e6171d13b9e1e9130bc240d4bb6c03fb76d4689301fc9d6e9aa3495a,2019-12,City of London Police,City of London Police,-0.088075,51.512388,On or near KING WILLIAM STREET,E01032739,City of London 001F,Unable to prosecute suspect
25227d22bc8493005c34febb1e29c082b56a1410cc2bfef3a8d9c2a9019037ed,2019-12,City of London Police,City of London Police,-0.106922,51.514204,On or near FLEET STREET,E01032740,City of London 001G,Further investigation is not in the public interest
195be6cd134e6e686315063299c2b356871a9785ef6a1942c696c66f08f97745,2019-12,City of London Police,City of London Police,-0.092865,51.510182,On or near Parking Area,E01032739,City of London 001F,Investigation complete; no suspect identified
43fbd325c1d773b82f70cb080145862c52ba1395527fedc316239dba9fabd6f8,2019-12,City of London Police,City of London Police,-0.075196,51.512609,On or near ST CLARE STREET,E01000005,City of London 001E,Investigation complete; no suspect identified
a97b0874168d4ca9cec133942cbd22d890bb8f530e002b33002f9d7350623651,2019-12,City of London Police,City of London Police,-0.082458,51.517431,On or near LIVERPOOL STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
ad6ddf11bcbf803318d868357698b639db5874fbea37809bc72f05d1ae6e7008,2019-12,City of London Police,City of London Police,-0.082209,51.509639,On or near ST DUNSTAN'S HILL,E01032739,City of London 001F,Investigation complete; no suspect identified
797470f90d8feaca1e48278a7f77f89d059bc05a54ddc7b3ced132adddeb7c38,2019-12,City of London Police,City of London Police,-0.100202,51.513268,On or near DEAN'S COURT,E01032739,City of London 001F,Investigation complete; no suspect identified
f85b025b5a2ff361665a360111ebe2cfd6e43e9729111ae6458af4137679da6b,2019-12,City of London Police,City of London Police,,,No location,,,Investigation complete; no suspect identified
47b36b0d003249b6bd336fbbc5145370e2d32f81dbd8fe9e4bdf17312c4f4151,2019-12,City of London Police,City of London Police,-0.090506,51.513524,On or near POULTRY,E01032739,City of London 001F,Investigation complete; no suspect identified
bf5a609043541c235914c6e3cbb757592d7893d64f93600413d34832de0c2505,2019-12,City of London Police,City of London Police,-0.078591,51.520290,On or near SPITAL YARD,E01004307,Tower Hamlets 015B,Investigation complete; no suspect identified
70edd701c19e85157d8e43816b93c28b4e2aa1ecfdf74e31180a2967a0ad1c81,2019-12,City of London Police,City of London Police,-0.081580,51.520510,On or near PINDAR STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
cfe4ce94c1790dc7aa1bd2707950e990018a86a0c4decdff8b5e97585f9fe3ee,2019-12,City of London Police,City of London Police,-0.081549,51.511625,On or near MINCING LANE,E01032739,City of London 001F,Investigation complete; no suspect identified
6d19ea7ed5bad73501e0711a297fb18cd50f5ab7a6c2f3a00d1a413cfb62d5a3,2019-12,City of London Police,City of London Police,-0.079786,51.517576,On or near Police Station,E01032739,City of London 001F,Unable to prosecute suspect
77036412c65015e6afe19495ad90256c7ec29cdb4610a2e1a1d10187770d988a,2019-12,City of London Police,City of London Police,-0.097053,51.518262,On or near ALDERSGATE STREET,E01000001,City of London 001A,Investigation complete; no suspect identified
1b93f47edda07afaae2d061efe31553d6e262dda2693d601fae7da8dee1a76f6,2019-12,City of London Police,City of London Police,-0.086272,51.513114,On or near BIRCHIN LANE,E01032739,City of London 001F,Investigation complete; no suspect identified
f02bf5f6cbc2dadca1547b602d853c068a936f4750d8e3b55b49cabf424c6fb8,2019-12,City of London Police,City of London Police,-0.087666,51.511122,On or near CANNON STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
ea87ddfc865b70284c9ece66b46c10f422efbff31342b1bf744afb98a7e295d2,2019-12,City of London Police,City of London Police,-0.097562,51.518864,On or near Parking Area,E01000001,City of London 001A,Investigation complete; no suspect identified
a23f2904b23f23066a8d118e32a098fe2cdd8de1b61ecda06c6ce8129f2cd28e,2019-12,City of London Police,City of London Police,-0.096363,51.513377,On or near NEW CHANGE,E01032739,City of London 001F,Investigation complete; no suspect identified
c0244729215b93a7e7833d517499dcde20eabfd1bf8520c6f568e94634de1ee2,2019-12,City of London Police,City of London Police,-0.090797,51.514482,On or near OLD JEWRY,E01032739,City of London 001F,Investigation complete; no suspect identified
9c8c004c8bd81f07ff986c6c9eb773c9a9f35168b8fce17986c43df9b9651c3c,2019-12,City of London Police,City of London Police,-0.076095,51.512462,On or near VINE STREET,E01000005,City of London 001E,Investigation complete; no suspect identified
1b755cd711de8ac6de8383976cd8355b5289a9472730fc6f184fe67cc4619e6d,2019-12,City of London Police,City of London Police,-0.097210,51.523156,On or near BALTIC STREET WEST,E01033490,Islington 022H,Investigation complete; no suspect identified
a0d0f49ee75a053d0c78ce0ecc52cb2d1f0a1d4c783285b0a9effcbfd9a5f1d4,2019-12,City of London Police,City of London Police,-0.079398,51.516508,On or near DEVONSHIRE SQUARE,E01032739,City of London 001F,Investigation complete; no suspect identified
e590e008a7a6dbabd6a7d479e7fd2bac024f318d7c954889231232c58da882a8,2019-12,City of London Police,City of London Police,-0.089698,51.511812,On or near OXFORD COURT,E01032739,City of London 001F,Investigation complete; no suspect identified
651070e5189f5035183274c784ea6c2ea5509cb2deae307d783f40a5cf9b832c,2019-12,City of London Police,City of London Police,-0.101452,51.512650,On or near ST ANDREW'S HILL,E01032739,City of London 001F,Investigation complete; no suspect identified
f256a5a5a25b0fb85d0104517b2757d9750a848a28271d3eddbc84c64b9d4900,2019-12,City of London Police,City of London Police,-0.097562,51.518864,On or near Parking Area,E01000001,City of London 001A,Investigation complete; no suspect identified
6be9920140445d00556ff66f32536b78710290c186166eff869df8e2a33f2e15,2019-12,City of London Police,City of London Police,-0.101452,51.512650,On or near ST ANDREW'S HILL,E01032739,City of London 001F,Investigation complete; no suspect identified
0701ebc46be26d05ad267ca7ffb04e5fa216624f25746068048f3d1e0830dbe8,2019-12,City of London Police,City of London Police,0.004136,51.546270,On or near WELL STREET,E01003616,Newham 012A,Investigation complete; no suspect identified
ca8be233a9cb850a55e5e5549da393d679f1e517d31eab91ed9af7d8a1b8265f,2019-12,City of London Police,City of London Police,-0.081091,51.516014,On or near CAMOMILE STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
3786006467fae710a0a8dbe510d357771b79a717e04c099e5edce823d9c76903,2019-12,City of London Police,City of London Police,-0.081620,51.516814,On or near ALDERMAN'S WALK,E01032739,City of London 001F,Investigation complete; no suspect identified
19e7086c4d224bac69670d2f131650d5853f55ce2f3a5e42cf2206bba119ab7b,2019-12,City of London Police,City of London Police,-0.090804,51.511560,On or near DOWGATE HILL,E01032739,City of London 001F,Investigation complete; no suspect identified
83a291e9ae990d1814cac6f303164182e024596beda5216655993c218d05d9cb,2019-12,City of London Police,City of London Police,-0.097053,51.518262,On or near ALDERSGATE STREET,E01000001,City of London 001A,Investigation complete; no suspect identified
39efd35e636072e375494c6322a23a105df6c1e4e40419f58c681c7774a885a9,2019-12,City of London Police,City of London Police,-0.096643,51.512545,On or near DISTAFF LANE,E01032739,City of London 001F,Investigation complete; no suspect identified
c191065e428be9d9c9455dec797e128300c33cdb0e0b50286a8bf20eee535f26,2019-12,City of London Police,City of London Police,-0.084621,51.510200,On or near BOTOLPH LANE,E01032739,City of London 001F,Investigation complete; no suspect identified
2832180a6919616c64ef221c1f7524f83c205ffd1fd25119ad3e1b0062432ad4,2019-12,City of London Police,City of London Police,-0.098777,51.512526,On or near KNIGHTRIDER STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
bdfc537f824783beb974aa0718a76b0edcce9cd8db5c230f22f5db835227ce58,2019-12,City of London Police,City of London Police,-0.088233,51.515484,On or near TOKENHOUSE YARD,E01032739,City of London 001F,Investigation complete; no suspect identified
ed4a2b816e32587d526595ab3eb60df0675bbcfe27bd63374407018a4a53821a,2019-12,City of London Police,City of London Police,-0.094206,51.511210,On or near LITTLE TRINITY LANE,E01032739,City of London 001F,Investigation complete; no suspect identified
85b8c18e592d57f707c5373940e03de10e9acf6ce0794bc715dcd0913dc674f1,2019-12,City of London Police,City of London Police,-0.095960,51.517534,On or near LONDON WALL,E01000001,City of London 001A,Investigation complete; no suspect identified
a027c90311474d65a104a72b6cf0c34db218f2e7b3561664ba8890874c9da594,2019-12,City of London Police,City of London Police,-0.084251,51.520059,On or near SUN STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
a225b3448563fe8e846b7338f60efc5214c51746524378bb4b1325beaff0e198,2019-12,City of London Police,City of London Police,-0.079786,51.517576,On or near Police Station,E01032739,City of London 001F,Investigation complete; no suspect identified
55c584f040ace92fa3c7aa80a655a53ca66b97b2c3d5150ab5d0dcae7326b2c5,2019-12,City of London Police,City of London Police,-0.108164,51.516571,On or near NEW FETTER LANE,E01032740,City of London 001G,Investigation complete; no suspect identified
a690e3936676f1a09b210054e00a46663e1eede62eff58d04e54fb0e7272ada1,2019-12,City of London Police,City of London Police,-0.102741,51.513885,On or near PAGEANTMASTER COURT,E01032740,City of London 001G,Investigation complete; no suspect identified
61f12b7f8992516f9cb9ebdc70031da763bd4b4037465940d892785210c6bb83,2019-12,City of London Police,City of London Police,-0.087118,51.513199,On or near Nightclub,E01032739,City of London 001F,Investigation complete; no suspect identified
19853b07064035877dfe28cb39bfdb9b75ebd0e48fc5271c7aa93824a1fe4e3b,2019-12,City of London Police,City of London Police,-0.089596,51.518743,On or near NEW UNION STREET,E01000002,City of London 001B,Investigation complete; no suspect identified
210711327518e17e43ed5a21b0069bc80a1c8dff84c9170773eafea8155ac3fe,2019-12,City of London Police,City of London Police,-0.090985,51.516886,On or near BASINGHALL AVENUE,E01032739,City of London 001F,Investigation complete; no suspect identified
7e53224d10372bfcae595989ca72b915845283018442cf5511a480cceec898e5,2019-12,City of London Police,City of London Police,-0.081620,51.516814,On or near ALDERMAN'S WALK,E01032739,City of London 001F,Investigation complete; no suspect identified
3b617adcb1c81558fd8dd82e036b3b93256be167f6bd9872ceda6aa66ac40684,2019-12,City of London Police,City of London Police,-0.074330,51.513647,On or near LITTLE SOMERSET STREET,E01000005,City of London 001E,Investigation complete; no suspect identified
ca93206fd1fbeade798c77ed6b18b0e73ca741e4ed75c2bfcba7d69ab2b1d547,2019-12,City of London Police,City of London Police,-0.090348,51.519358,On or near MOOR LANE,E01000002,City of London 001B,Investigation complete; no suspect identified
8315051c73e5c54322b8f1908dd1a1699dcdd19c8129c21e24f271ab9d8b8bed,2019-12,City of London Police,City of London Police,-0.090348,51.519358,On or near MOOR LANE,E01000002,City of London 001B,Investigation complete; no suspect identified
