Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
2dcedc195cc6da350f911fc14ca1c06a277d8592c71dfd5529995d25cc59210c,2020-02,City of London Police,City of London Police,-0.094197,51.510734,On or near KENNETT WHARF LANE,E01032739,City of London 001F,Investigation complete; no suspect identified
544971307d438e45f5444872ff0385b26f24fd145cfd4ec107c9c1774ed505d8,2020-02,City of London Police,City of London Police,-0.095960,51.517534,On or near LONDON WALL,E01000001,City of London 001A,Unable to prosecute suspect
e278c768c8446e593762d636da676530adea8f196212bcabe3092dea9772e7de,2020-02,City of London Police,City of London Police,-0.092077,51.512147,On or near TOWER ROYAL,E01032739,City of London 001F,Investigation complete; no suspect identified
86e7c3034dc928442bc2a43a502aea398653c14deff2444c2f74d015b13e5f29,2020-02,City of London Police,City of London Police,-0.081620,51.516814,On or near ALDERMAN'S WALK,E01032739,City of London 001F,Unable to prosecute suspect
408571f20764faa8036720641a65bbfc3c84590c42ecc41afaddd487943e7e3d,2020-02,City of London Police,City of London Police,-0.086416,51.516191,On or near THROGMORTON AVENUE,E01032739,City of London 001F,Investigation complete; no suspect identified
52e37e75b6952229a8e4a34d2e3fac3a23b8128150b523f7754373def3f28977,2020-02,City of London Police,City of London Police,-0.078250,51.515033,On or near HOUNDSDITCH,E01000005,City of London 001E,Investigation complete; no suspect identified
48efde660aca8c18a935ed54cba0414eda94526ebd015486154d767828785ab7,2020-02,City of London Police,City of London Police,-0.086976,51.519015,On or near SOUTH PLACE,E01002704,Islington 023D,Investigation complete; no suspect identified
c1ec3963ff211318019abc7f877047ae2b3400735a75fe45317344ff97a269f3,2020-02,City of London Police,City of London Police,,,No location,,,Investigation complete; no suspect identified
b777e70d88caa4f15cf23256ce9a73cd46573804d1b829b55ceac39c2028550e,2020-02,City of London Police,City of London Police,,,No location,,,Unable to prosecute suspect
396ae20aa6104dab2c21d6bfa7e1be64cc32c8075fe705bec9521a270d74f0cf,2020-02,City of London Police,City of London Police,,,No location,,,Investigation complete; no suspect identified
3c3527e8ee4f6c7890b9b903ff71ba65c3ea58a0dbf40c500182bc614ce00f60,2020-02,City of London Police,City of London Police,-0.090710,51.513132,On or near QUEEN VICTORIA STREET,E01032739,City of London 001F,Unable to prosecute suspect
efc476892c77ab50c5663ed82a62114437dc7508d6b57ff7e03bd16e410b975c,2020-02,City of London Police,City of London Police,-0.074210,51.511711,On or near PORTSOKEN STREET,E01000005,City of London 001E,Investigation complete; no suspect identified
802c9bc2d8073bbea60be0d7be066d29aee41e0e4899de034f62cd3c8defd50f,2020-02,City of London Police,City of London Police,-0.082965,51.516351,On or near WORMWOOD STREET,E01032739,City of London 001F,Unable to prosecute suspect
45d4cd83267ba93ea05404ab0d66cb2ae6ea3f4560ef431dd0d541169bf377aa,2020-02,City of London Police,City of London Police,-0.082965,51.516351,On or near WORMWOOD STREET,E01032739,City of London 001F,Further investigation is not in the public interest
e1fa12da2c332dbd72b530b4daf88be4eb2dbb272b6a38d8570a438b73dc26f5,2020-02,City of London Police,City of London Police,-0.108965,51.516386,On or near PLOUGH PLACE,E01032740,City of London 001G,Unable to prosecute suspect
912019ac1c4d8cc8f67cf47ce48b838ab6b2310e8d787ff16800a511a1e373c7,2020-02,City of London Police,City of London Police,-0.094959,51.522868,On or near GOLDEN LANE,E01002706,Islington 023E,Investigation complete; no suspect identified
d8cfcf7a8b989b1994bbc5ef2b6af36fa5c266d53f442998cb26561a735d6c7d,2020-02,City of London Police,City of London Police,-0.077694,51.513171,On or near ALDGATE,E01032739,City of London 001F,Unable to prosecute suspect
80b0f8a6b0e3d5b5fbb5c87fb758a86f9f1414eda89390255d7d893d29762c92,2020-02,City of London Police,City of London Police,-0.092517,51.520580,On or near WHITECROSS STREET,E01000002,City of London 001B,Investigation complete; no suspect identified
ba6fe0ecb14e6980169a58cd0dfaf6f7b8611d2e978594a2b63991d3ec7653dd,2020-02,City of London Police,City of London Police,-0.096075,51.514766,On or near FOSTER LANE,E01032739,City of London 001F,Unable to prosecute suspect
30f8866a2bb5be1ee512875bd4950fc7c132508c11b6d25f8662e27171b693e3,2020-02,City of London Police,City of London Police,-0.097736,51.520206,On or near Conference/Exhibition Centre,E01000001,City of London 001A,Investigation complete; no suspect identified
ddddf8fe50d8d4142fcd1130d9b11354af19d99cca3abe4be0da58f0acea2781,2020-02,City of London Police,City of London Police,-0.089451,51.517032,On or near Bus/Coach Station,E01032739,City of London 001F,Investigation complete; no suspect identified
5e83dd2c1d8afb506c2fa066763b37d6fcd0f411523063c6473cd777071c88f7,2020-02,City of London Police,City of London Police,-0.096846,51.511478,On or near LAMBETH HILL,E01032739,City of London 001F,Unable to prosecute suspect
242461dc2f3efaa1aa5a8204c63dd15e928df020c5aa5ba4b16766999e4b7e69,2020-02,City of London Police,City of London Police,-0.086166,51.510828,On or near EASTCHEAP,E01032739,City of London 001F,Investigation complete; no suspect identified
471cefe95e123a35ffd9e05927eb988333d7ffdcd59dfaa9692abc8ce07ca852,2020-02,City of London Police,City of London Police,-0.093398,51.512951,On or near WATLING STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
8e092f4b729edff50703d196794750cffc5e769cb1a1befd5da3742656d8c35e,2020-02,City of London Police,City of London Police,-0.081620,51.516814,On or near ALDERMAN'S WALK,E01032739,City of London 001F,Investigation complete; no suspect identified
aa982f44efbd011ab4cf4e710374d28e2fa6d73d088333287b5a5cc0f21620d1,2020-02,City of London Police,City of London Police,-0.078665,51.509950,On or near MUSCOVY STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
c0629c1469e7163bd525de238c504bb2113cc741ddcae6dda31f3ece022c0cee,2020-02,City of London Police,City of London Police,-0.073850,51.509313,On or near MANSELL STREET,E01004293,Tower Hamlets 027B,Investigation complete; no suspect identified
91bde0ba13ea90f7c6d8e2d7daef98c3521df28cfa70f7f10e1ade3b41c32ee7,2020-02,City of London Police,City of London Police,-0.097053,51.518262,On or near ALDERSGATE STREET,E01000001,City of London 001A,Investigation complete; no suspect identified
88e796f14e7e263f7faae881acbf6f430708fd10f4332fc34fb5718ec7c245f5,2020-02,City of London Police,City of London Police,-0.097053,51.518262,On or near ALDERSGATE STREET,E01000001,City of London 001A,Investigation complete; no suspect identified
3c72a548e39ba7812f738aeffd8cd2db56b37ea2c5201a4eb86bff7c831f4de0,2020-02,City of London Police,City of London Police,-0.081620,51.516814,On or near ALDERMAN'S WALK,E01032739,City of London 001F,Unable to prosecute suspect
a2f397002fe535b964e86fad52312b906ab1a94f4872f2c2411bb90a61e1c714,2020-02,City of London Police,City of London Police,-0.097053,51.518262,On or near ALDERSGATE STREET,E01000001,City of London 001A,Investigation complete; no suspect identified
f68a28ac733172b7b2bf74d2d13df5800ec81132320de8e5988409be2ab5b5a3,2020-02,City of London Police,City of London Police,-0.108018,51.511749,On or near TEMPLE AVENUE,E01032740,City of London 001G,Investigation complete; no suspect identified
c87a31e6875d01bb2b9434c50591e3765e6130a50c4a535ae5c874719d5145e2,2020-02,City of London Police,City of London Police,-0.079607,51.515657,On or near ST MARY AXE,E01000005,City of London 001E,Investigation complete; no suspect identified
20a40fe75e5c222462cf7560ab7de91652e3954510bc17f5e9144573607f321a,2020-02,City of London Police,City of London Police,-0.077392,51.516233,On or near HARROW PLACE,E01000005,City of London 001E,Investigation complete; no suspect identified
f22cfb1ef8df1a0fdb0ea43619db9a390c45b1baec611410baaaed70b542038c,2020-02,City of London Police,City of London Police,-0.109826,51.516814,On or near NORWICH STREET,E01032740,City of London 001G,Investigation complete; no suspect identified
03aa55d080d56f3ff8ecd944a4031db00a219ab5721019166b976dc73548bd1b,2020-02,City of London Police,City of London Police,-0.081549,51.511625,On or near MINCING LANE,E01032739,City of London 001F,Investigation complete; no suspect identified
6bb097daf0a2333f683f075a51eacbd4ca29b2a751d824d412f589f72fce0de9,2020-02,City of London Police,City of London Police,-0.084284,51.510671,On or near EASTCHEAP,E01032739,City of London 001F,Investigation complete; no suspect identified
43def7fd73a2dbabc17ef8a2664fcb414b98215a941511bfc1795a57d6e187ab,2020-02,City of London Police,City of London Police,-0.080376,51.517244,On or near Supermarket,E01032739,City of London 001F,Unable to prosecute suspect
e5a561f2cd8359d85a6fca9989e24d4d84465a3a7000bed98132d7ccf0695462,2020-02,City of London Police,City of London Police,-0.084701,51.509320,On or near LOWER THAMES STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
35439824230a98fb9d3fd8cf80a1abef3b584a41d9c23de55109398d59f0216f,2020-02,City of London Police,City of London Police,-0.101959,51.513297,On or near CARTER LANE,E01032739,City of London 001F,Investigation complete; no suspect identified
2268332184a9b27930ac1359e32d468bc0a58cf937f8bfd4d38c619167c205fd,2020-02,City of London Police,City of London Police,-0.093398,51.512951,On or near WATLING STREET,E01032739,City of London 001F,Unable to prosecute suspect
f13dcf61489b3359c4224f635b5622fa36240f0f5516393115a5604b14d402e5,2020-02,City of London Police,City of London Police,-0.078856,51.518433,On or near ARTILLERY LANE,E01032739,City of London 001F,Unable to prosecute suspect
679be4c485c692a0b06f284c0947170e826b9d60742e21a072bd3014904e76db,2020-02,City of London Police,City of London Police,-0.083645,51.512504,On or near LIME STREET PASSAGE,E01032739,City of London 001F,Further investigation is not in the public interest
4c8a494907c6a28a294c300916976d965c8799230fcb1eb6d84a9f3078fa6de3,2020-02,City of London Police,City of London Police,-0.084251,51.520059,On or near SUN STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
434d291390c700f2c1362a09ff2b0c2e61cf8f4f5bca87851a386f231aa1b989,2020-02,City of London Police,City of London Police,-0.077578,51.510795,On or near PEPYS STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
e259a81486bc074607b35e52ae99910879826b1a788ce0fb6d6955918ee41b62,2020-02,City of London Police,City of London Police,-0.104887,51.516347,On or near FARRINGDON STREET,E01032740,City of London 001G,Investigation complete; no suspect identified
ef005b87d34ced45db72527b1055efc859451d55b6adc4c5a60e69c44ed74313,2020-02,City of London Police,City of London Police,-0.101452,51.512650,On or near ST ANDREW'S HILL,E01032739,City of London 001F,Investigation complete; no suspect identified
e38b27696220202756542ec47f6732d0382549ec44495c5ba53f20bf11e0a374,2020-02,City of London Police,City of London Police,-0.087118,51.513199,On or near Nightclub,E01032739,City of London 001F,Investigation complete; no suspect identified
36afaac673f4ae34c00ac3b657e40def7c92febc396e77f25855bd2a215f2f04,2020-02,City of London Police,City of London Police,-0.089451,51.517032,On or near Bus/Coach Station,E01032739,City of London 001F,Unable to prosecute suspect
feff0d009eb661d21184129a2837a16f1b4156bc0a091c56c793081305af7acf,2020-02,City of London Police,City of London Police,-0.092321,51.513194,On or near PANCRAS LANE,E01032739,City of London 001F,Investigation complete; no suspect identified
8ec04212b7857d82104ff407b0791c07c8d5f94ea4e705807a3f60069466bc7c,2020-02,City of London Police,City of London Police,-0.078393,51.515728,On or near CLOTHIER STREET,E01000005,City of London 001E,Further investigation is not in the public interest
581a95dd296fa9cb53bb85244c8003cee4c05d5da2c6fefba656b555f34e1eba,2020-02,City of London Police,City of London Police,-0.086393,51.510894,On or near EASTCHEAP,E01032739,City of London 001F,Further investigation is not in the public interest
52452a1c5a1445a9ad1866bfccba73906c0a385a2884079c9515f27818f652f2,2020-02,City of London Police,City of London Police,-0.081620,51.516814,On or near ALDERMAN'S WALK,E01032739,City of London 001F,Unable to prosecute suspect
35f2b111c0c4e75f52e7c08e0ccb2cf4cfa01a76d74bea8d0046737cc739cfb8,2020-02,City of London Police,City of London Police,-0.082965,51.516351,On or near WORMWOOD STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
fa0969b4ccdf0ef4970526e43e8d6132c6a20e00035382814781f3af5f677074,2020-02,City of London Police,City of London Police,-0.081580,51.520510,On or near PINDAR STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
6fde395fe1bc5d89899e1dcf70d0526e7eeda91a6f0ce101551acce50ac985e9,2020-02,City of London Police,City of London Police,-0.101055,51.513552,On or near CREED LANE,E01032739,City of London 001F,Unable to prosecute suspect
d0587cb416876acd6780507f424a253f5fb1a855cbb7bfba245cd053c445076e,2020-02,City of London Police,City of London Police,-0.104001,51.513051,On or near APOTHECARY STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
0ab07a4807c8bdedead42f4ec50e76ed87a85e997a1396a97d96c96626bc54cd,2020-02,City of London Police,City of London Police,-0.082512,51.512387,On or near LIME STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
2284b09a2ca87a0ca2fd2455d074dac06f9373fbcc59bd09fd0e5829d686a270,2020-02,City of London Police,City of London Police,-0.091823,51.514418,On or near IRONMONGER LANE,E01032739,City of London 001F,Investigation complete; no suspect identified
b08cbb7139f9ab029f735e8c9e93a24e0c9b7a531e5b296f1467e39fb271934a,2020-02,City of London Police,City of London Police,-0.085257,51.511200,On or near TALBOT COURT,E01032739,City of London 001F,Investigation complete; no suspect identified
22be4b8cbd97d9fe7ece7fb44012dbed0d59c64a6808c87d168cb81a2625e3ed,2020-02,City of London Police,City of London Police,-0.078856,51.518433,On or near ARTILLERY LANE,E01032739,City of London 001F,Investigation complete; no suspect identified
efc24e2732400881bae9c2fc0fca648026bdacbccd5c5fd9ebae7900089a4e82,2020-02,City of London Police,City of London Police,-0.085014,51.509775,On or near MONUMENT STREET,E01032739,City of London 001F,Unable to prosecute suspect
c16ecb13cb6166a2f42a3ffac6cf050ac1e3d62d2bb205f855d62e9708cddb95,2020-02,City of London Police,City of London Police,-0.081620,51.516814,On or near ALDERMAN'S WALK,E01032739,City of London 001F,Unable to prosecute suspect
19dd9ed0248295ec0f8a5580ce6480091d05b1739428c2533e7cb35bb85fbb5d,2020-02,City of London Police,City of London Police,-0.068262,51.522863,On or near FLEET STREET HILL,E01004317,Tower Hamlets 009D,Unable to prosecute suspect
03cb912745fd25900f995e5f78c4c2c607039c0c48784b3b9b72cacd2ed7b403,2020-02,City of London Police,City of London Police,-0.089716,51.514501,On or near PRINCE'S STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
7da74dfe64a7b1628bcab25f861cf63aa1e8da3abb9f926c4c69e528fa8e45db,2020-02,City of London Police,City of London Police,-0.074330,51.513647,On or near LITTLE SOMERSET STREET,E01000005,City of London 001E,Investigation complete; no suspect identified
f396bf2d0e2868fa6352a45f0ba3645477d198673a8ac75a2cf42b0c32092100,2020-02,City of London Police,City of London Police,-0.077392,51.516233,On or near HARROW PLACE,E01000005,City of London 001E,Investigation complete; no suspect identified
88ed72e425187e0e932c208010a0500a2b6a96e4c9e4360375db3c5b602e3916,2020-02,City of London Police,City of London Police,-0.084983,51.510494,On or near Supermarket,E01032739,City of London 001F,Investigation complete; no suspect identified
46144ef92f3d2cb9b3022be8be91cfe543cf00401cf709145a6e7adc32784753,2020-02,City of London Police,City of London Police,-0.097736,51.520206,On or near Conference/Exhibition Centre,E01000001,City of London 001A,Investigation complete; no suspect identified
3e90d0fd195ddc7348591c1e1268e2ebfe091a881aca221905abee2d8ad30a0a,2020-02,City of London Police,City of London Police,-0.080146,51.514848,On or near BURY COURT,E01032739,City of London 001F,Investigation complete; no suspect identified
305ca58926e321f143e2e15cb7e3acf7d354390d322f889f6e2a7a2a91c7d548,2020-02,City of London Police,City of London Police,-0.094482,51.512888,On or near WATLING COURT,E01032739,City of London 001F,Investigation complete; no suspect identified
f6a00bbff81b0a69f2d5685837d04325627931b46c3218eb62df8cd0e9f20885,2020-02,City of London Police,City of London Police,-0.081549,51.511625,On or near MINCING LANE,E01032739,City of London 001F,Investigation complete; no suspect identified
2a438c926279ba94dfaff3e6cc28c320fe4f31fd05031441751e0294ff4d1bd6,2020-02,City of London Police,City of London Police,-0.081540,51.510806,On or near MINCING LANE,E01032739,City of London 001F,Unable to prosecute suspect
6726c04aeb789f6f41d7f614983c5be084542d73c1c9ef6ed10927c81a8a253c,2020-02,City of London Police,City of London Police,-0.081091,51.516014,On or near CAMOMILE STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
a5eb43d180eae9b24e879f08e8ae3455439f489c93492d6d3d02ec7d4ffb1d2f,2020-02,City of London Police,City of London Police,-0.085086,51.515621,On or near AUSTIN FRIARS SQUARE,E01032739,City of London 001F,Unable to prosecute suspect
1b710a31af3e65cd930764794784134b10bcc50f8afe206c38e02fbfd9f101c0,2020-02,City of London Police,City of London Police,-0.097053,51.518262,On or near ALDERSGATE STREET,E01000001,City of London 001A,Investigation complete; no suspect identified
c8cdeaec39af7b45e1d06295e20d7f440d7f5b011e7c257caad0f850acee0df9,2020-02,City of London Police,City of London Police,-0.091494,51.510924,On or near COLLEGE STREET,E01032739,City of London 001F,Unable to prosecute suspect
c1d6a64576a8f1bfd6710fcfef36828711fca64cbb97681a0ace0b90b4cba035,2020-02,City of London Police,City of London Police,-0.079130,51.507808,On or near Ferry Terminal,E01004293,Tower Hamlets 027B,Investigation complete; no suspect identified
0473ae27503c6fc20ab1be131c7e62d76b4ba5c6c7099d2bf29f0fa837f393d8,2020-02,City of London Police,City of London Police,-0.087780,51.508066,On or near BOROUGH HIGH STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
329dac6166290d8ec1822a62a8ff6b4b3b984e7a15dc0cb119d766e0064b5fc9,2020-02,City of London Police,City of London Police,-0.097053,51.518262,On or near ALDERSGATE STREET,E01000001,City of London 001A,Investigation complete; no suspect identified
4db712ced88b61ea360c4513d3e8f1f8e273aafa1123aa17e68ab5496ba9ae77,2020-02,City of London Police,City of London Police,-0.086728,51.510477,On or near KING WILLIAM STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
c89d83716dc1150e726a2bc68f6adb0749dfb7628ef2c3ee0aef1147c94d443e,2020-02,City of London Police,City of London Police,-0.081620,51.516814,On or near ALDERMAN'S WALK,E01032739,City of London 001F,Investigation complete; no suspect identified
20702b82b3dfee5f0ee4c7b3b4ddf914ddc2f76a8ba441aedc37f94cac0232d8,2020-02,City of London Police,City of London Police,-0.092865,51.510182,On or near Parking Area,E01032739,City of London 001F,Investigation complete; no suspect identified
4d010599fbfed327033c64134514b0939b90a78bc4013f66392e263f2de9cf49,2020-02,City of London Police,City of London Police,-0.087086,51.512596,On or near LOMBARD STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
980abae6364b01d1b782d42cfedce898cac8f900f8fdeece498a4abefc64f0db,2020-02,City of London Police,City of London Police,-0.104887,51.516347,On or near FARRINGDON STREET,E01032740,City of London 001G,Investigation complete; no suspect identified
45d5747eaf130e8a570c9a877e7e0166386edaa5b62444f78883084b49b7d2be,2020-02,City of London Police,City of London Police,-0.074210,51.511711,On or near PORTSOKEN STREET,E01000005,City of London 001E,Investigation complete; no suspect identified
f0e453467f8d7c8b434e9aeb6c50fb6b67788bb996308f019964e9051cce6099,2020-02,City of London Police,City of London Police,-0.079130,51.507808,On or near Ferry Terminal,E01004293,Tower Hamlets 027B,Investigation complete; no suspect identified
71351656cc3f67100e619bab273c0d832d2e11abbe13ca4ceaa3889aed924901,2020-02,City of London Police,City of London Police,-0.082913,51.513463,On or near LEADENHALL STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
2e8339ab8bbeca5d856b75c7a845b25409fbac7777f62dacf2bc41f9a210e56f,2020-02,City of London Police,City of London Police,-0.084621,51.510200,On or near BOTOLPH LANE,E01032739,City of London 001F,Formal action is not in the public interest
2e3fb38e4f16a2adc403adb4cf838eeb4a6e5dc4d2e599644b0beee69487514b,2020-02,City of London Police,City of London Police,-0.080376,51.517244,On or near Supermarket,E01032739,City of London 001F,Investigation complete; no suspect identified
e527eaeaf1274313ca94d20973a3527c2229b6831165878811c84e9b099b5835,2020-02,City of London Police,City of London Police,-0.106680,51.515882,On or near Parking Area,E01032740,City of London 001G,Investigation complete; no suspect identified
be5111b6d55b2f10cd046bcadaf25988b6d41535a4c5715928a178cc0efb05dd,2020-02,City of London Police,City of London Police,-0.078924,51.508587,On or near PETTY WALES,E01032739,City of London 001F,Investigation complete; no suspect identified
d2f5c91cc1bc634643cca94d128c8a05fbce9a14fbd7dee7c554f524c81df82d,2020-02,City of London Police,City of London Police,-0.098642,51.517146,On or near LITTLE BRITAIN,E01000001,City of London 001A,Investigation complete; no suspect identified
4764d503c5f75ae7f845d0f851eea7e00f87d9c4aa1d3e1840b33acbc9f963f4,2020-02,City of London Police,City of London Police,-0.105157,51.513330,On or near Theatre/Concert Hall,E01032740,City of London 001G,Unable to prosecute suspect
1256335053cfce32f946a5be7cf7ecbb922110064b6f2b914eb5e294c6bf5bc7,2020-02,City of London Police,City of London Police,-0.088075,51.512388,On or near KING WILLIAM STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
40c95639c52c0d246c9bc7127e779a221b8b17a08bd42912e01e4674eee61190,2020-02,City of London Police,City of London Police,-0.078856,51.518433,On or near ARTILLERY LANE,E01032739,City of London 001F,Investigation complete; no suspect identified
879d13320d3cbdeb226fc769b37b1690dc577983f959fcc44eb4151e679383a9,2020-02,City of London Police,City of London Police,-0.098777,51.512526,On or near KNIGHTRIDER STREET,E01032739,City of London 001F,Unable to prosecute suspect
3a27b235fe47dabd5c02d5a7a8df98dfbb9ae4f95ee12f3e7cde322b5d984e09,2020-02,City of London Police,City of London Police,-0.082965,51.516351,On or near WORMWOOD STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
be0b4132b1b26f5f6572cf5c71e7786a9cf5a993a13ffb68d46cdab0d8ed6bc0,2020-02,City of London Police,City of London Police,-0.082527,51.512027,On or near CULLUM STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
7cbd468f75092606cc5d48afb5addbf580eda83cd158edc1e47a605d93c3031a,2020-02,City of London Police,City of London Police,-0.104494,51.509848,On or near A201,E01032739,City of London 001F,Investigation complete; no suspect identified
5ff5087b6f3f0fdbd0102328af6328ce76d44067d34bf342a8e8d9a80d3842bd,2020-02,City of London Police,City of London Police,-0.082527,51.512027,On or near CULLUM STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
6e6d94365c34e57a0bcac16622222aac3a1b5e27ac5491bfbf05ca5e6a4edbe0,2020-02,City of London Police,City of London Police,-0.097645,51.515142,On or near ST MARTIN'S LE GRAND,E01032739,City of London 001F,Unable to prosecute suspect
caaa5455fc394f89c1ffaa83d7f2ef2d5323851ba3f2f2175e682907f4167a02,2020-02,City of London Police,City of London Police,-0.097645,51.515142,On or near ST MARTIN'S LE GRAND,E01032739,City of London 001F,Unable to prosecute suspect
0f893f24ad34f10e3d87afcf6cdee2a3815253cf1aa7e6c02483f969e83f4430,2020-02,City of London Police,City of London Police,-0.103494,51.518654,On or near Shopping Area,E01032740,City of London 001G,Investigation complete; no suspect identified
25716fc357cd4e1cb8a74a15d236d01aeb45a49485ca7e70e468100c9555110a,2020-02,City of London Police,City of London Police,-0.104494,51.509848,On or near A201,E01032739,City of London 001F,Investigation complete; no suspect identified
0386327f3e840a40017149d861bbe629636ea76e0bd58eca5fa2a8601c5a2967,2020-02,City of London Police,City of London Police,-0.079130,51.507808,On or near Ferry Terminal,E01004293,Tower Hamlets 027B,Investigation complete; no suspect identified
8b9b340ece42596493ce5b1e93373b69297714294bcb2ecd28b1a228490896b9,2020-02,City of London Police,City of London Police,-0.092077,51.512147,On or near TOWER ROYAL,E01032739,City of London 001F,Further investigation is not in the public interest
0c4a055fd566dc1f2bb488640c87e75ca6eb42f9326f4aef140782091c92f323,2020-02,City of London Police,City of London Police,-0.087118,51.513199,On or near Nightclub,E01032739,City of London 001F,Investigation complete; no suspect identified
